customer_id,name,gender,age,email,phone,address,city,state,zipcode,registration_date,total_purchases,product_id,Metal_Type,payment_method,payment_amount,discount_applied,tax_amount,total_amount
4051,Diane Conway,Female,36,davisjulie@example.org,(555)418-9722x37704,"15771 Flores Lane Suite 638
West Ryanville, SC 97265",South Calebfort,Wisconsin,93377,4/12/2023,2,82,Gold,PayPal,4425.85,244.03,442.59,4624.41
4625,William Brady,Male,70,johnpope@example.org,6567544184,"595 Cindy Inlet Apt. 843
Lake Victoria, IA 50681",Lake James,Wisconsin,63921,9/16/2020,2,99,Platinum,PayPal,1074.47,94.48,107.45,1087.44
4626,Darren Larson,Male,24,rodriguezsteven@example.org,(904)521-8114,"66199 Mcconnell Courts Suite 715
West Adamport, MO 96629",Gomezville,Pennsylvania,23156,11/20/2023,2,48,Platinum,Creadit Card,3618.76,309.68,361.88,3670.96
4627,Cindy Blair,Male,34,vanessa16@example.org,863.709.2459x1144,"844 Linda Meadows Apt. 359
Barberfort, MD 84620",Waltermouth,Illinois,48295,5/2/2021,1,52,Bronze,PayPal,506.82,47.15,50.68,510.35
4628,Jennifer Lewis,Male,55,jeremy44@example.net,(344)749-7700,"29320 Gray Lodge Suite 637
Lopezborough, IN 79235",Wilsonland,Idaho,29010,3/14/2022,1,53,Silver,Credit Card,3036.91,491.41,303.69,2849.19
4629,Bobby Landry,Female,62,udavis@example.org,623-287-5792x5148,"USCGC Foster
FPO AP 04276",Ericmouth,Alabama,62509,4/12/2024,3,23,Bronze,Creadit Card,4233.74,973.65,423.37,3683.46
4630,Gloria West,Female,35,leegeorge@example.com,001-750-659-7990x9751,"119 Diana Squares Apt. 996
Kevinside, MS 41741",East Michaelmouth,New Jersey,18320,9/10/2022,4,9,Gold,PayPal,1116.87,219.22,111.69,1009.34
4631,Jill Lamb,Male,63,jasonzavala@example.com,550-341-2686x505,"03522 Santos Port
South James, WV 29795",West Jody,New York,92706,4/12/2020,5,9,Platinum,PayPal,1699.46,269.93,169.95,1599.48
4632,Robert Valenzuela,Male,37,christopher70@example.com,(651)729-0186,"9454 Ramirez Inlet
New Stephenburgh, WA 07662",Freemanchester,Nebraska,41201,12/22/2022,5,79,Bronze,Creadit Card,2628.71,209.54,262.87,2682.04
1551,Michael King,Female,67,clarkeadrian@example.net,+1-272-740-0930x67167,"51522 Woods Spurs
Harrisburgh, CA 41449",Amberfort,South Carolina,27901,5/5/2022,5,12,Platinum,Debit Card,674.2,91.54,67.42,650.08
4634,David Mcdonald,Female,69,alicia22@example.com,276.949.4323,"3986 Cox Plains Suite 051
New Christineport, MN 67792",Tiffanyborough,Hawaii,83206,1/5/2020,2,18,Gold,PayPal,4933.63,375.87,493.36,5051.12
4635,Kelly Hanson,Male,25,kendra12@example.org,(545)266-7470,"283 James Viaduct Suite 813
Derekchester, KS 57825",Westborough,Kansas,43756,4/17/2024,2,44,Gold,Credit Card,518.48,95.37,51.85,474.96
4636,Ryan Howell,Male,47,benjamin54@example.net,(912)862-0123x8999,"758 Morris Trafficway Suite 907
Karenchester, DC 35534",Kimberlystad,Ohio,28038,11/10/2023,3,79,Silver,Credit Card,4807.24,439.15,480.72,4848.81
4637,Sharon Jordan,Male,70,butlermolly@example.net,296.250.2215x50875,"657 Baird Square Suite 543
North Katherine, IA 96518",Lake Thomaston,Florida,1540,7/23/2024,1,83,Silver,PayPal,1651.55,124.89,165.16,1691.82
4638,Kevin Brock,Female,49,samuelgibson@example.org,862-303-7400x63538,"Unit 0656 Box 2067
DPO AE 54617",Williamfurt,Minnesota,27526,2/10/2023,5,15,Gold,Debit Card,2860.23,438.01,286.02,2708.24
4639,Timothy Hernandez,Female,67,beverly96@example.org,(577)319-0018x57274,"1338 Erin Mews Apt. 709
West Christopher, SD 14685",Port Sarabury,Oregon,55634,1/17/2024,5,35,Platinum,PayPal,631.66,135.83,63.17,559
4640,Rachel White,Female,60,mwilliamson@example.com,912.694.2824x915,"941 Joshua Glens
New Dennis, WV 32279",Diazland,Oregon,11819,4/15/2022,4,29,Platinum,Credit Card,1904.24,169.23,190.42,1925.43
4641,Andrea Anderson,Female,19,kbass@example.org,846.602.4786,"7247 Linda River
West Lukebury, GU 07966",Chenville,Nevada,40512,2/23/2024,3,81,Platinum,PayPal,1341.82,70.15,134.18,1405.85
4642,David Russell,Male,61,clarkkaitlyn@example.org,001-463-679-1582x726,"USNV Kelley
FPO AA 43483",Amberborough,Texas,79713,8/29/2020,4,37,Bronze,Credit Card,715.38,93.74,71.54,693.18
4643,Jonathon Wilcox,Male,36,michael87@example.com,(813)226-8346,"7508 Palmer Mill Apt. 660
Perkinsfort, CA 73612",North Gregory,Pennsylvania,54337,11/15/2023,2,85,Gold,Credit Card,3711.91,813.92,371.19,3269.18
2667,Colin Curry,Male,32,cindy98@example.com,8694994578,"72182 Lee Plain
Delgadochester, FL 04945",Lindamouth,New York,73519,5/12/2022,2,92,Gold,Credit Card,1083.32,182.83,108.33,1008.82
4645,Kevin Lee,Female,58,nnunez@example.net,775.639.7605x540,"62493 Patrick Parkway
Carlsonborough, WV 91364",Michaelberg,Nebraska,61429,5/5/2021,3,46,Silver,PayPal,2782.53,474.07,278.25,2586.71
4646,Michael Beck,Male,50,wgardner@example.net,459.709.0498,"0170 Johnson Estate
Chelseamouth, GU 05551",Port Christopherburgh,West Virginia,26669,10/13/2023,4,94,Platinum,PayPal,3991.02,407.29,399.1,3982.83
4647,Monica Scott,Female,69,fknapp@example.com,4532495235,"PSC 0094, Box 7170
APO AA 18987",Ballburgh,Kentucky,34597,12/10/2021,2,96,Bronze,Credit Card,2420.45,566.68,242.04,2095.81
4648,Tyler Owens,Female,36,taylormorgan@example.net,542-411-7421x6217,"1899 Riley Lane
Steventown, MD 30622",Odonnellborough,New Mexico,77490,4/12/2020,5,40,Platinum,Credit Card,723.15,71.17,72.31,724.29
4649,Thomas Smith,Female,68,uali@example.org,976-704-8547,"82766 Chandler Flats
Marshfort, NJ 47149",Coleside,Alabama,89278,6/29/2022,2,7,Platinum,Credit Card,3494.64,834.58,349.46,3009.52
4650,Loretta Berry,Male,25,jefferyking@example.com,364.511.1298x329,"69594 Tom Track Suite 352
Parkerburgh, NY 17354",Myersfort,West Virginia,93863,1/17/2023,3,14,Bronze,Debit Card,2516.5,468.88,251.65,2299.27
4651,Peter Howard,Male,60,louis61@example.net,5974238349,"45080 Tanner Burgs
Garciastad, ID 15201",West Andrew,Oklahoma,73825,12/15/2019,2,42,Gold,PayPal,2465.52,148.49,246.55,2563.58
4652,Joseph Vasquez,Male,70,michaelmorrow@example.org,358.591.1444x82490,"USCGC Porter
FPO AP 10907",Port Jacobfurt,California,94862,12/3/2022,2,83,Gold,Debit Card,2007.3,434.52,200.73,1773.51
4653,Amanda Taylor,Male,69,robert39@example.org,444-723-6262x54624,"268 Duran Vista
Lake Sean, MS 52848",North Gregory,Delaware,81419,3/26/2020,4,10,Gold,Creadit Card,2877.59,180.49,287.76,2984.86
4654,Darrell Hogan,Male,48,westchristopher@example.com,(845)816-2054x675,"41753 Ross Forest
Jasonshire, NJ 07037",Jessicaville,Tennessee,24232,1/25/2021,5,10,Platinum,Debit Card,4031.24,690.17,403.12,3744.19
4655,Peter Garrett,Female,66,rodriguezjennifer@example.net,816.848.2047x71210,"124 Benjamin Crescent Apt. 891
East Barbara, UT 69950",New Adamton,Delaware,94761,6/10/2021,1,72,Platinum,Credit Card,3631.41,712.21,363.14,3282.34
4656,Corey Thomas,Male,35,ptorres@example.org,001-678-974-2480,"1894 Paul Squares Apt. 875
North Terri, KY 63073",Arthurton,Ohio,51106,6/15/2022,5,12,Bronze,Credit Card,4321.54,535.65,432.15,4218.04
4657,Linda Williams,Female,47,josephwilliams@example.org,+1-207-889-3989x622,"561 James Greens
Floresfort, TN 00932",Rachelland,Iowa,32590,3/23/2023,4,74,Bronze,Credit Card,1478.25,198.31,147.83,1427.77
4658,Dr. Todd Rich,Female,54,raymond00@example.com,(652)292-5366x7335,"5173 Parks Burg
Williamville, IN 84078",Jenningsmouth,Maryland,26908,4/6/2020,1,45,Gold,Creadit Card,584.33,134.97,58.43,507.79
4659,James Smith,Female,32,mcdowellcasey@example.com,737.634.0471,"21791 Amber Forges
Jessicashire, FL 86422",Matthewville,Tennessee,71912,2/23/2020,3,89,Bronze,Creadit Card,4602.08,756.26,460.21,4306.03
4660,Mrs. Brittany Hardy,Female,18,pedromooney@example.org,897.318.1806,"2689 Shannon Curve
Christophermouth, IL 54055",Victoriashire,Minnesota,55994,12/23/2020,3,56,Silver,Debit Card,1092.29,261.56,109.23,939.96
2641,Michael Mcfarland,Female,20,xhansen@example.com,578.326.3040x8862,"083 Katelyn Falls Suite 695
Davidhaven, NM 86667",Port Elizabethfurt,Ohio,96852,4/28/2024,3,1,Bronze,Debit Card,2908.09,391.11,290.81,2807.79
4662,William Wilson,Male,42,tammy50@example.org,6216554562,"04064 Camacho Falls Suite 227
Owensstad, VI 99046",Robertsfurt,Wisconsin,78468,6/2/2020,4,78,Platinum,Creadit Card,3258.64,199.84,325.86,3384.66
2193,Kathy Lang,Female,42,torreszachary@example.net,841.725.1634x98953,"USNV Hickman
FPO AA 39470",Stephenhaven,Virginia,20813,9/7/2023,3,21,Silver,PayPal,239.52,34.34,23.95,229.13
4664,Caleb Ford,Male,52,jessica78@example.com,279.627.3764,"USS Hill
FPO AP 38815",Lake Daniel,Delaware,12032,9/21/2023,3,99,Gold,PayPal,3377.96,192.35,337.8,3523.41
4665,Lisa Waters,Female,68,michaelrussell@example.net,261.412.0338,"6457 Perez Meadow Apt. 348
Walterstown, NY 46497",New Benjamin,Florida,79959,3/18/2020,2,51,Platinum,Debit Card,3254.04,202.76,325.4,3376.68
4666,Timothy Rios,Male,20,william36@example.com,(953)808-5337x3379,"9918 Valerie Tunnel Apt. 051
Brownchester, VT 77584",Cardenasville,Ohio,59397,1/24/2023,3,35,Bronze,Credit Card,1533.12,380.46,153.31,1305.97
4667,Steven Parker,Female,44,lbrown@example.com,298.668.1156x404,"7758 Cole Turnpike
North Scott, MD 29730",Hernandezville,Maryland,89787,3/13/2021,2,88,Silver,Creadit Card,2339.84,300.28,233.98,2273.54
4668,Keith Rodriguez,Male,51,kaylagriffin@example.org,(925)742-8037x364,"037 Richard Isle
South Joseburgh, PW 41225",Erinberg,Vermont,95359,7/1/2022,2,95,Silver,Creadit Card,3339.6,272.14,333.96,3401.42
4669,Mark Hall,Male,21,biancamiller@example.com,396.306.8124,"0313 Coleman Port
Marybury, AR 48990",Walkerport,Tennessee,34265,10/26/2019,4,48,Silver,Debit Card,2847.09,166.06,284.71,2965.74
4670,Sarah Nelson,Male,18,alexander14@example.net,001-598-952-9360x142,"78494 Burch Lane
Port Monicabury, KY 00684",West Martin,Texas,70598,4/22/2020,4,19,Silver,PayPal,2862.49,654.75,286.25,2493.99
4671,Andrea Carpenter,Male,66,ebrown@example.net,-6581,"0816 Watkins Curve
South Davidland, KS 61654",Marvinbury,Minnesota,87182,9/17/2020,2,86,Bronze,PayPal,392.39,70.45,39.24,361.18
4672,Amber Christensen,Male,46,wolfdiane@example.com,848-268-0579x88570,"2901 Martinez Brooks
Toddfurt, MO 96213",Andersonland,Maine,39831,9/28/2019,1,55,Silver,PayPal,4490.97,1080.12,449.1,3859.95
4673,Vickie Poole DVM,Male,39,eric20@example.com,(714)449-7142,"1800 Kevin Rue
Jacquelinetown, SD 99449",Lake Craigville,Wyoming,61559,8/25/2023,1,16,Silver,Credit Card,4324.06,701.25,432.41,4055.22
4674,William King,Male,45,cantukatie@example.org,(802)554-3031,"94896 Andrea Ferry Suite 683
Seantown, MD 92860",Fernandezshire,Iowa,76624,8/25/2019,1,77,Platinum,Creadit Card,4830.56,1042.17,483.06,4271.45
4675,Joshua Ellis,Male,38,hailey42@example.net,398.462.5656,"242 Martinez Ways Apt. 526
Zunigabury, OK 74304",West Sarah,Wisconsin,29967,10/1/2022,3,42,Bronze,Credit Card,3827.58,682.5,382.76,3527.84
4676,Douglas Davis,Female,47,rhonda12@example.org,356.484.3136x7698,"7965 Lori Vista
South Scottfurt, NV 37850",Jesseville,Illinois,4450,6/14/2024,5,28,Gold,Debit Card,623.42,134.68,62.34,551.08
4677,Lisa Martinez,Female,21,sherichristian@example.net,001-832-370-0388x9425,"1251 Jones Haven Suite 333
Stephenmouth, WI 01297",Katieton,New York,78156,3/12/2022,3,63,Silver,Creadit Card,4251.48,358.39,425.15,4318.24
477,Audrey Beard,Male,26,oconnormark@example.com,001-248-737-4607,"6601 Arias Hill
South Christianside, OR 66230",South Natalieburgh,Georgia,32887,11/19/2022,3,3,Gold,Creadit Card,4447.43,375.91,444.74,4516.26
4679,Billy Mann,Female,23,jamieking@example.org,001-575-767-8551x72988,"9107 Bryan Tunnel
Mosshaven, AR 03827",Stephenside,Alabama,80290,8/17/2020,4,33,Platinum,Credit Card,1740.67,90.59,174.07,1824.15
4680,Wesley Mahoney,Male,52,dean84@example.org,778.340.2005,"2373 Fuentes Circles Apt. 561
Patriciaberg, FL 25378",South Hannah,Texas,68008,1/27/2024,3,6,Platinum,Debit Card,4706.14,341.64,470.61,4835.11
4681,Robert Carrillo,Female,43,julie40@example.org,-10199,"81522 Valerie Isle
Josephfurt, HI 72644",West Nathanton,Louisiana,89143,6/11/2022,3,88,Bronze,Debit Card,980.3,61.81,98.03,1016.52
4682,Nathan Humphrey,Male,48,belljerry@example.net,001-443-583-4426x3263,"996 Lori Course Suite 173
Lake Dean, ID 13184",Heatherview,Colorado,1685,7/10/2021,3,24,Silver,Credit Card,2892.71,517.39,289.27,2664.59
4683,Andrew Nicholson,Male,55,kimberly39@example.net,703-742-9574x6665,"942 Lindsey Lakes Suite 532
South Robinchester, KY 39185",Lake Kevin,Delaware,90743,7/17/2020,1,30,Bronze,Credit Card,211.58,39.73,21.16,193.01
4684,Mary Lopez,Female,45,ethompson@example.org,557-509-5494x5004,"6687 Karen Skyway
Lake Christinaview, CT 74216",Cindyfort,Missouri,85591,5/3/2021,4,96,Silver,Debit Card,2837.92,543.71,283.79,2578
4685,Daniel Moran,Male,67,stephenmartinez@example.net,001-727-752-0054x43525,"23864 Davies Square
Gibbsfurt, RI 60226",New Zacharyside,Louisiana,70288,8/13/2020,3,40,Silver,PayPal,4280.57,801.34,428.06,3907.29
4686,Samantha Shannon,Female,48,elizabethcohen@example.net,240.945.6589x1981,"73044 Bishop Junction
Danielberg, MT 48388",Christinafort,Tennessee,64291,7/9/2020,5,85,Silver,Credit Card,3314.7,739.32,331.47,2906.85
4687,Jeffrey Brown,Female,37,rachel47@example.org,578.681.1503x173,"084 Snyder Shoals
Reidmouth, FM 35012",Briannamouth,Arkansas,94440,10/10/2020,4,43,Silver,Debit Card,118.22,13.34,11.82,116.7
4688,Kyle Ford,Female,54,krivera@example.com,885-909-9514x1941,"3858 Nicholson Squares
East Masonport, DE 74715",East Daniel,Iowa,98580,10/22/2023,3,50,Silver,Debit Card,4528.3,265.68,452.83,4715.45
4689,Mark Carson,Male,48,wparker@example.org,-5693,"535 Mann Radial Suite 238
Philipstad, GA 76378",West James,Arizona,9766,9/12/2022,3,3,Platinum,Creadit Card,2198.83,163.15,219.88,2255.56
4690,Mrs. Jennifer Russell,Female,57,roseronnie@example.net,(256)879-3776x1603,"0536 Krystal Causeway Apt. 414
Salazarport, PA 03435",Matthewfurt,Massachusetts,96272,8/2/2023,3,86,Bronze,Debit Card,2027.68,479.63,202.77,1750.82
4691,Katie Ward,Male,56,wellsjason@example.com,2533169936,"51811 Grant Park
North Amberchester, ME 84382",Reedberg,South Dakota,19042,11/10/2023,1,6,Silver,Creadit Card,480.06,92.66,48.01,435.41
4692,Robert Mclaughlin,Male,23,anthonystafford@example.org,983.608.5250,"41131 Graves Forest
Jacksonfurt, SD 59761",East Stephanie,Alabama,53323,4/27/2023,1,32,Gold,Debit Card,937.02,89.74,93.7,940.98
4693,Charles Gilbert,Male,36,gutierrezsusan@example.net,6398041226,"7564 Charles Lakes
Holdentown, OR 49850",Randyfort,Maryland,65203,11/24/2023,4,5,Platinum,PayPal,3128.37,429.12,312.84,3012.09
4694,Charles Phillips,Female,43,courtneymay@example.org,-7888,"500 Robert Greens
Lake Gregory, KY 34304",Ericksonfort,Alaska,22580,6/18/2023,5,73,Platinum,Debit Card,3012.11,211.75,301.21,3101.57
4695,Justin Barron,Male,43,grayshannon@example.net,811.921.1195,"77028 Dakota Ridge Suite 367
Rodriguezhaven, WV 40761",Lake Connieton,Washington,58943,9/19/2019,2,53,Gold,Debit Card,863.88,54.9,86.39,895.37
4696,Mrs. Rachel Barrett MD,Female,39,ccisneros@example.org,337.880.5524x173,"1220 Davis Estates Suite 847
Lake Rickyville, NY 90778",Lake Whitneyhaven,Iowa,54056,10/27/2020,1,90,Bronze,Credit Card,4014.99,616.3,401.5,3800.19
4697,Suzanne Ortiz,Male,44,fwashington@example.org,(855)589-8133,"63135 Daniel Lock Apt. 607
Robinsonhaven, OK 99218",New Anthonytown,Hawaii,29553,6/20/2024,2,79,Silver,Creadit Card,1702.31,126.32,170.23,1746.22
4698,Denise Rivera,Male,62,bryantnicole@example.org,001-300-755-0988,"4871 Erickson Ville
West Susanton, UT 19050",Ayalaville,South Dakota,12994,3/10/2020,2,4,Platinum,PayPal,452.84,68.32,45.28,429.8
4699,Mr. Antonio Duffy Jr.,Male,70,linda83@example.net,435-534-6981x89840,"6185 Martinez Villages
Trevorside, UT 04406",New Roy,Indiana,57406,4/4/2020,5,73,Platinum,Creadit Card,1300.4,268.91,130.04,1161.53
4207,Tyler Dean,Male,25,plong@example.com,392.544.4072,"3103 James Road
Andrewfurt, ND 23393",Lake Ralph,Washington,38720,12/6/2019,2,90,Bronze,Credit Card,1805.92,264.17,180.59,1722.34
4701,Cynthia West,Female,31,morganwalsh@example.com,(709)325-7246,"981 Robinson Shores Apt. 584
Lake Jane, MP 59524",West Marthashire,Maine,66037,6/12/2022,5,72,Gold,Debit Card,4501.43,1012.5,450.14,3939.07
4702,Yvonne Gomez,Male,62,kristirichardson@example.com,(863)861-0729x727,"Unit 9606 Box 8938
DPO AP 70043",New Patrick,Georgia,23688,3/28/2023,2,97,Bronze,PayPal,4600.56,785.06,460.06,4275.56
4703,Anthony Barrett,Male,55,sarah85@example.org,505.248.1718x9975,"PSC 1254, Box 0917
APO AP 53614",Meghanfurt,Maine,87585,1/19/2023,1,92,Bronze,Debit Card,974.89,220.68,97.49,851.7
2590,Mr. Andrew King,Male,64,meredithwhite@example.com,474-852-6788x3623,"10721 Allen Circle
Perezstad, DC 40364",Peterville,Maine,72597,10/26/2020,1,89,Platinum,Credit Card,680.68,158.81,68.07,589.94
4705,Lori Lewis,Male,58,rallen@example.com,(949)783-8647x78651,"44187 Richard Extension
Port Nicholasmouth, MT 56768",South Nicole,North Carolina,93460,11/1/2022,5,99,Bronze,Debit Card,2660.92,401.83,266.09,2525.18
4706,Melissa Johnson,Male,28,whitenancy@example.org,502.254.5609,"7169 Smith Skyway Apt. 697
Lisaburgh, NJ 67804",Jenningsview,Delaware,68050,6/9/2023,3,61,Gold,PayPal,93.84,7.48,9.38,95.74
4707,Beverly Lee,Female,39,dnelson@example.net,+1-416-207-2148x474,"99272 West Tunnel
Brennanhaven, ID 65909",Nancyland,Wisconsin,15998,1/27/2021,2,99,Platinum,Debit Card,4516.98,1055.68,451.7,3913
4708,Bethany Porter,Male,37,martinjohn@example.net,-3071,"USNV Romero
FPO AP 13263",Tonyafurt,Utah,28541,2/26/2024,2,18,Gold,Debit Card,2896.95,441.71,289.69,2744.93
4709,Benjamin Avery,Female,19,dustinfrost@example.com,3694094651,"PSC 4199, Box 8004
APO AA 43037",Emilyview,Ohio,77665,12/15/2020,5,32,Platinum,Debit Card,3855.44,616.57,385.54,3624.41
4710,Connie Benton,Female,51,floresscott@example.org,(972)634-6339,"2490 Joseph Mission Suite 897
New David, PW 67956",West Paulabury,Alabama,60272,7/30/2023,5,68,Bronze,Debit Card,2059.37,205.39,205.94,2059.92
4711,Joshua Thompson,Male,22,haneysara@example.org,271.564.4755,"229 Stephanie Light Suite 752
Rodriguezhaven, MO 39339",Williamhaven,Tennessee,52954,4/9/2023,4,87,Silver,Debit Card,3587.26,770.9,358.73,3175.09
4712,Allison Watson,Male,52,cavery@example.org,001-841-472-1661,"9365 Rodriguez Plaza Suite 135
Rodriguezfort, MP 77372",Lake Kyleview,Oregon,80812,5/1/2021,2,26,Platinum,PayPal,2764.75,565.64,276.48,2475.59
4132,Michael Hopkins,Female,57,jessesanchez@example.net,+1-776-654-7012x7447,"65292 Foster Summit Suite 170
Gwendolynfurt, MS 89979",North Anthony,Maryland,95295,8/24/2022,3,63,Platinum,Creadit Card,964.34,58.9,96.43,1001.87
4714,Sarah Peterson,Male,23,richard01@example.com,270-758-3952,"690 Tucker Rest
West Elizabeth, MD 31657",Port Vanessa,Hawaii,82747,12/2/2022,2,3,Bronze,Debit Card,3504.76,756.03,350.48,3099.21
4715,Carlos Gallagher,Female,51,burkecarolyn@example.net,-8445,"861 Cheryl Square Apt. 972
South Rachaelshire, NV 20819",South Christy,Minnesota,34201,6/6/2022,4,59,Platinum,Creadit Card,1920.53,386.66,192.05,1725.92
4716,Rodney Williams,Female,41,lindablack@example.net,295.439.6592x201,"8117 James Mount
South Danielton, UT 88382",Cynthiahaven,Washington,45238,8/6/2023,3,88,Silver,Credit Card,411.33,99.81,41.13,352.65
3649,Shawn Spears,Female,49,jamesanderson@example.net,515.685.2106x328,"0999 Daniel Drive Suite 910
Evansview, WY 36158",Kimberlyborough,Kentucky,69990,9/22/2020,3,42,Bronze,Credit Card,298.72,40.35,29.87,288.24
1475,Shane Shepard,Female,39,sierra66@example.net,-10622,"81637 Shaw Squares
Tiffanyburgh, MA 53450",South Ashley,Arizona,45115,12/1/2019,3,46,Bronze,Credit Card,146.95,22.22,14.7,139.43
4719,Kevin Ramirez,Female,67,emilyrice@example.org,-5984,"058 Brittany Stravenue
New Kimberlyland, IN 38449",Cruzchester,Pennsylvania,4915,5/19/2021,5,29,Gold,PayPal,744.51,50.11,74.45,768.85
4720,Angela Sherman,Female,41,fmoss@example.net,(559)522-5249x17547,"42576 Edward Walk Suite 162
East Mitchell, CT 54577",Roseburgh,Alaska,96944,2/5/2020,1,53,Silver,Creadit Card,4661.32,969.01,466.13,4158.44
4721,Sabrina Bradshaw,Female,31,dawn73@example.net,-1344,"5608 Jeremiah Circles
Lake Brenda, NV 69890",Port Deborahbury,Tennessee,21018,2/15/2022,3,98,Silver,Credit Card,1158.63,175.34,115.86,1099.15
4722,Nicholas Robinson,Female,34,mklein@example.org,7787420391,"674 Kristen Walk
Nathanmouth, AZ 66027",West David,Vermont,87185,4/2/2020,4,32,Platinum,Creadit Card,2066.77,513.71,206.68,1759.74
4723,Cynthia Collier,Male,37,jlopez@example.net,001-494-882-1233x5644,"03576 York Oval Apt. 026
Port Kim, AL 29121",Cooperfurt,Oklahoma,4566,1/23/2022,3,95,Platinum,PayPal,958.98,233.69,95.9,821.19
4724,Linda Sullivan,Male,26,qsanchez@example.com,(464)423-0743x44629,"117 Carpenter Overpass Apt. 306
New Shannonshire, PW 75826",North Omarside,Maryland,87502,7/8/2024,2,82,Bronze,Debit Card,4657.56,937.47,465.76,4185.85
4725,Kaylee Wheeler,Male,60,johnnyduncan@example.com,2964766422,"12805 Shelton Creek Apt. 494
Coleton, NH 19013",New Jonathanville,Kansas,67738,3/27/2024,1,30,Silver,Debit Card,2241.02,428.43,224.1,2036.69
